date,month,vendor,pickup_time,dropoff_time,duration,passengers,distance,start_long,start_lat,end_long,end_lat,payment_type,fare,surcharge,tip,tolls,total
2009-01-01,2009-01,CMT,2009-01-01D00:08:30.000000000,2009-01-01D00:19:13.000000000,0D00:10:43.000000000,1,1.8,-73.99417,40.75096,-73.98571,40.77287,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:30.000000000,2009-01-01D00:26:47.000000000,0D00:18:17.000000000,1,2.5,-73.99494,40.7501,-73.96976,40.75315,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:30.000000000,2009-01-01D00:15:30.000000000,0D00:07:00.000000000,2,1.3,-73.98535,40.72749,-74.00144,40.72528,CASH,6.2,0,0,0,6.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:30.000000000,2009-01-01D00:33:25.000000000,0D00:24:55.000000000,2,5.8,-73.99116,40.76091,-73.99409,40.69852,CASH,17.3,0.5,0,0,17.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:30.000000000,2009-01-01D00:43:01.000000000,0D00:34:31.000000000,1,7.6,-73.9812,40.7665,-73.96375,40.6921,CREDIT,23.8,0,1,0,24.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:31.000000000,2009-01-01D00:26:23.000000000,0D00:17:52.000000000,1,6.4,-73.9006,40.86443,-73.95642,40.81356,CASH,17.4,0,0,0,17.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:31.000000000,2009-01-01D00:26:01.000000000,0D00:17:30.000000000,1,2.6,-73.98507,40.76509,-74.00148,40.74012,CASH,11.4,0,0,0,11.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:31.000000000,2009-01-01D00:14:56.000000000,0D00:06:25.000000000,3,1.8,-73.97153,40.78217,-73.94932,40.78185,CASH,7.4,0,0,0,7.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:32.000000000,2009-01-01D00:15:03.000000000,0D00:06:31.000000000,2,1.3,-73.99849,40.74219,-73.9955,40.7394,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:32.000000000,2009-01-01D00:09:22.000000000,0D00:00:50.000000000,1,0.2,-73.95767,40.77358,-73.95315,40.77181,CASH,3.4,0,0,0,3.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:32.000000000,2009-01-01D00:23:58.000000000,0D00:15:26.000000000,1,4.1,-73.99979,40.75225,-74.0061,40.70797,CASH,13,0,0,0,13
2009-01-01,2009-01,CMT,2009-01-01D00:08:33.000000000,2009-01-01D00:18:16.000000000,0D00:09:43.000000000,2,1.6,-73.99223,40.72744,-73.97713,40.74726,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:33.000000000,2009-01-01D00:24:16.000000000,0D00:15:43.000000000,1,6.9,-73.99414,40.751,-73.94706,40.82738,CASH,18.2,0,0,0,18.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:33.000000000,2009-01-01D00:16:30.000000000,0D00:07:57.000000000,1,1.1,-73.99192,40.75945,-73.98583,40.76305,CASH,6.6,0,0,0,6.6
2009-01-01,2009-01,DDS,2009-01-01D00:08:34.000000000,2009-01-01D00:22:40.000000000,0D00:14:06.000000000,1,3.6,-73.95198,40.77763,-73.99213,40.7425,CASH,11.3,0.5,0,0,11.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:34.000000000,2009-01-01D00:24:10.000000000,0D00:15:36.000000000,1,2.6,-73.99781,40.74111,-73.9708,40.75861,CASH,11,0,0,0,11
2009-01-01,2009-01,CMT,2009-01-01D00:08:34.000000000,2009-01-01D00:30:04.000000000,0D00:21:30.000000000,4,4,-73.98094,40.7676,-73.97299,40.73834,CASH,14.2,0,0,0,14.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:35.000000000,2009-01-01D00:14:14.000000000,0D00:05:39.000000000,1,0.7,-73.99283,40.73397,-73.98686,40.73935,CASH,5.4,0,0,0,5.4
2009-01-01,2009-01,CMT,2009-01-01D00:08:35.000000000,2009-01-01D00:32:13.000000000,0D00:23:38.000000000,1,9.7,-73.98126,40.74152,-73.85366,40.74521,CASH,25,0,0,0,25
2009-01-01,2009-01,CMT,2009-01-01D00:08:35.000000000,2009-01-01D00:19:34.000000000,0D00:10:59.000000000,1,1.9,-73.98776,40.7499,-73.98596,40.76338,CASH,8.6,0,0,0,8.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:36.000000000,2009-01-01D00:19:52.000000000,0D00:11:16.000000000,1,2.7,-73.98175,40.75275,-73.98814,40.72364,CASH,9.8,0,0,0,9.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:36.000000000,2009-01-01D00:18:38.000000000,0D00:10:02.000000000,2,1.7,-74.00022,40.73028,-73.98296,40.739,CASH,7.8,0,0,0,7.8
2009-01-01,2009-01,DDS,2009-01-01D00:08:36.000000000,2009-01-01D00:13:28.000000000,0D00:04:52.000000000,1,0.8,-73.99874,40.73477,-73.99094,40.74564,CASH,4.5,0.5,0,0,5
2009-01-01,2009-01,CMT,2009-01-01D00:08:36.000000000,2009-01-01D00:40:50.000000000,0D00:32:14.000000000,2,2.6,-73.97995,40.76698,-73.99921,40.75043,CASH,17,0,0,0,17
2009-01-01,2009-01,CMT,2009-01-01D00:08:36.000000000,2009-01-01D00:18:54.000000000,0D00:10:18.000000000,2,2.4,-74.00884,40.70606,-73.98843,40.73144,CREDIT,9,0,1,0,10
2009-01-01,2009-01,CMT,2009-01-01D00:08:37.000000000,2009-01-01D00:11:16.000000000,0D00:02:39.000000000,1,0.6,-73.99262,40.7635,-73.98545,40.76883,CASH,4.6,0,0,0,4.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:37.000000000,2009-01-01D00:21:46.000000000,0D00:13:09.000000000,1,5.3,-73.99412,40.72008,-73.95792,40.76862,CASH,14.6,0,0,0,14.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:37.000000000,2009-01-01D00:44:09.000000000,0D00:35:32.000000000,1,4.1,-73.98476,40.76499,-73.98346,40.72616,CASH,19.8,0,0,0,19.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:38.000000000,2009-01-01D00:21:39.000000000,0D00:13:01.000000000,2,1,-73.98683,40.76269,-73.99639,40.75352,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:38.000000000,2009-01-01D00:20:17.000000000,0D00:11:39.000000000,1,2.9,-73.95706,40.77076,-73.99085,40.75107,CASH,10.2,0,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:39.000000000,2009-01-01D00:18:34.000000000,0D00:09:55.000000000,4,1.9,-73.99356,40.75751,-74.00925,40.734,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:40.000000000,2009-01-01D00:27:14.000000000,0D00:18:34.000000000,3,1,-73.99807,40.72031,-73.99807,40.72031,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:40.000000000,2009-01-01D00:19:34.000000000,0D00:10:54.000000000,2,3.1,-74.01513,40.70815,-73.99594,40.69141,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:40.000000000,2009-01-01D00:14:09.000000000,0D00:05:29.000000000,4,0.8,-73.95697,40.7807,-73.94565,40.77824,CASH,5.8,0,0,0,5.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:40.000000000,2009-01-01D00:24:05.000000000,0D00:15:25.000000000,2,2.6,-73.98612,40.76356,-73.97894,40.79109,CASH,10.6,0,0,0,10.6
2009-01-01,2009-01,DDS,2009-01-01D00:08:40.000000000,2009-01-01D00:20:45.000000000,0D00:12:05.000000000,3,3.2,-73.98874,40.73639,-73.95494,40.7674,CASH,9.7,0.5,0,0,10.2
2009-01-01,2009-01,CMT,2009-01-01D00:08:41.000000000,2009-01-01D00:09:06.000000000,0D00:00:25.000000000,1,0,-73.98942,40.73431,-73.99004,40.73518,No Charge,3,0,0,0,3
2009-01-01,2009-01,CMT,2009-01-01D00:08:41.000000000,2009-01-01D00:20:23.000000000,0D00:11:42.000000000,1,2.5,-73.99476,40.71966,-73.97866,40.75133,CREDIT,9.8,0,2,0,11.8
2009-01-01,2009-01,CMT,2009-01-01D00:08:41.000000000,2009-01-01D00:17:31.000000000,0D00:08:50.000000000,1,4.4,-74.01234,40.70252,-73.98427,40.73737,CASH,12.2,0,0,0,12.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:43.000000000,2009-01-01D00:25:30.000000000,0D00:16:47.000000000,1,11.8,-73.87264,40.77416,-73.77398,40.67323,CASH,26.5,0.5,0,0,27
2009-01-01,2009-01,CMT,2009-01-01D00:08:43.000000000,2009-01-01D00:13:15.000000000,0D00:04:32.000000000,1,1.6,-73.95664,40.77736,-73.97179,40.75801,CREDIT,6.2,0,1.5,0,7.7
2009-01-01,2009-01,CMT,2009-01-01D00:08:44.000000000,2009-01-01D00:16:15.000000000,0D00:07:31.000000000,1,2.3,-73.95437,40.76997,-73.94834,40.7952,CASH,8.2,0,0,0,8.2
2009-01-01,2009-01,DDS,2009-01-01D00:08:44.000000000,2009-01-01D00:14:56.000000000,0D00:06:12.000000000,2,1.8,-73.98031,40.78082,-73.96372,40.8038,CASH,6.1,0.5,0,0,6.6
2009-01-01,2009-01,CMT,2009-01-01D00:08:44.000000000,2009-01-01D00:19:56.000000000,0D00:11:12.000000000,2,2.2,-73.97804,40.7252,-73.98576,40.74793,CASH,9.4,0,0,0,9.4
